id,area
E02002946,27
E02002934,27
E02002948,27
E02002942,27
E02002929,27
E02002950,27
E02002945,27
E02002937,27
E02002936,27
E02002939,27
E02002931,27
E02002947,27
E02006173,28
E02006164,28
E02002980,28
E02002958,28
E02002983,28
E02006214,28
E02002977,28
E02002963,28
E02006209,28
E02006207,28
E02002972,28
E02002970,28
E02002959,28
E02002951,28
E02006159,28
E02006206,28
E02002964,28
E02002961,28
E02003815,28
E02002984,28
E02002955,28
E02002956,28
E02002953,28
E02006165,28
E02002982,28
E02002978,28
E02002979,28
E02002971,28
E02002968,28
E02006189,28
E02006192,28
E02003823,28
E02003816,28
E02006161,28
E02002957,28
E02002976,28
E02006158,28
E02002962,28
E02006204,28
E02006191,28
E02002969,28
E02002954,28
E02006171,28
E02006160,28
E02002973,28
E02006210,28
E02006167,28
E02003818,28
E02002975,28
E02003824,28
E02002967,28
E02002952,28
E02006168,28
E02003822,28
E02006132,28
E02006190,28
E02006215,28
E02006163,28
E02002981,28
E02006205,28
E02006216,28
E02006172,28
E02006211,28
E02006188,28
E02006213,28
E02002974,28
E02006169,28
E02006133,28
E02003817,28
E02002965,28
E02006212,28
E02002960,28
E02006166,28
E02002966,28
E02006162,28
E02006170,28
E02006208,28
E02006131,28
E02003007,29
E02006049,29
E02002995,29
E02003003,29
E02003006,29
E02002993,29
E02002997,29
E02003009,29
E02006050,29
E02002994,29
E02003008,29
E02002988,29
E02006047,29
E02002999,29
E02006053,29
E02003010,29
E02002998,29
E02003011,29
E02002990,29
E02002992,29
E02002989,29
E02006056,29
E02002996,29
E02002991,29
E02006681,29
E02006048,29
E02006682,29
E02003002,29
E02003001,29
E02006659,29
W02000342,30
E02003092,30
E02003043,30
E02003032,30
E02003120,30
E02003025,30
E02003017,30
E02003045,30
E02003090,30
E02003050,30
E02003094,30
E02003030,30
E02003106,30
E02003091,30
E02003119,30
E02003061,30
E02003067,30
E02004634,30
E02006889,30
E02003033,30
E02003077,30
E02003022,30
E02003102,30
E02003115,30
W02000345,30
E02003000,30
E02003049,30
E02002986,30
E02003020,30
E02003112,30
E02004633,30
E02003015,30
E02003110,30
E02003093,30
E02003056,30
E02003055,30
E02003005,30
E02003058,30
E02003012,30
E02003068,30
E02004662,30
E02003018,30
E02003059,30
E02003024,30
E02003121,30
E02003021,30
E02003113,30
E02003104,30
E02003019,30
E02006888,30
E02003004,30
E02003026,30
E02003046,30
E02006887,30
E02003107,30
E02003098,30
E02003052,30
E02003054,30
E02003057,30
E02003109,30
E02002985,30
W02000343,30
E02003097,30
E02003065,30
E02003039,30
E02003066,30
E02003073,30
E02003064,30
E02003118,30
E02003114,30
E02003111,30
E02003063,30
E02003116,30
E02003103,30
E02003038,30
E02006890,30
E02003095,30
E02003031,30
E02004635,30
E02004665,30
E02003072,30
E02003060,30
E02003047,30
E02003029,30
E02003099,30
E02003028,30
E02003044,30
E02003040,30
E02003105,30
E02003037,30
E02003051,30
E02003013,30
E02003070,30
W02000344,30
E02003117,30
E02002987,30
E02003041,30
E02003048,30
E02003034,30
E02003014,30
E02003023,30
E02003108,30
E02003027,30
E02003096,30
E02003053,30
E02003016,30
E02003100,30
E02003101,30
E02003075,30
E02003036,30
E02003062,30
E02003078,31
E02006846,31
E02003085,31
E02003071,31
E02003080,31
E02003069,31
E02006845,31
E02003089,31
E02003088,31
E02003086,31
E02003087,31
E02003081,31
E02003084,31
E02003079,31
E02003082,31
E02006063,31
E02003074,31
E02003076,31
E02006061,31
E02003122,32
E02003146,32
E02003130,32
E02003136,32
E02004233,32
E02003150,32
E02003902,32
E02003141,32
E02003131,32
E02003898,32
E02003138,32
E02004197,32
E02003897,32
E02003894,32
E02003127,32
E02003147,32
E02003149,32
E02003152,32
E02003153,32
E02003140,32
E02003139,32
E02003133,32
E02004196,32
E02003132,32
E02003899,32
E02003137,32
E02003125,32
E02003148,32
E02003151,32
E02003144,32
E02003145,32
E02004193,32
E02004232,32
E02003126,32
E02004189,32
E02003142,32
E02003143,32
E02003892,32
E02003129,32
E02003124,32
E02003903,32
E02003128,32
E02003134,32
E02004234,32
E02003135,32
E02004235,32
E02004190,32
E02003123,32
E02003900,32
E02003159,33
E02004219,33
E02003165,33
E02003171,33
E02003158,33
E02003156,33
E02003168,33
E02003166,33
E02003161,33
E02004191,33
E02003154,33
E02003169,33
E02004218,33
E02003167,33
E02003155,33
E02003164,33
E02004194,33
E02004195,33
E02004192,33
E02003163,33
E02006840,33
E02003170,33
E02003157,33
E02003188,34
E02003203,34
E02003185,34
E02004238,34
E02004244,34
E02004266,34
E02004796,34
E02003172,34
E02003197,34
E02004251,34
E02003174,34
E02004248,34
E02004793,34
E02003183,34
E02004249,34
E02004245,34
E02004236,34
E02003205,34
E02004790,34
E02004240,34
E02004253,34
E02004800,34
E02003201,34
E02004243,34
E02003177,34
E02003179,34
E02004794,34
E02004267,34
E02004242,34
E02006885,34
E02004797,34
E02003195,34
E02004247,34
E02006883,34
E02003199,34
E02004268,34
E02003196,34
E02003173,34
E02003175,34
E02003181,34
E02004252,34
E02003189,34
E02004779,34
E02004798,34
E02004799,34
E02003211,34
E02003178,34
E02003200,34
E02004237,34
E02004801,34
E02004246,34
E02004239,34
E02003592,34
E02004250,34
E02003176,34
E02003206,34
E02003202,34
E02003210,34
E02003180,34
E02003190,34
E02003184,34
E02003182,34
E02003191,34
E02003192,34
E02004254,34
E02004788,34
E02003186,34
E02004264,34
E02003209,34
E02003208,34
E02003194,34
E02003198,34
E02003204,34
E02004263,34
E02003187,34
E02004265,34
E02004241,34
E02004795,34
E02003207,34
E02006634,35
E02003229,35
E02003232,35
E02006646,35
E02006849,35
E02006886,35
E02003221,35
E02006650,35
E02003235,35
E02003212,35
E02004619,35
E02006636,35
E02006649,35
E02003231,35
E02003219,35
E02003222,35
E02003223,35
E02006644,35
E02003233,35
E02003215,35
E02003228,35
E02006848,35
E02003224,35
E02005986,35
E02003236,35
E02003368,35
E02006847,35
E02003218,35
E02003226,35
E02003225,35
E02004623,35
E02003227,35
E02003230,35
E02006635,35
E02003220,35
E02003217,35
E02003234,35
E02003214,35
E02003216,35
E02006647,35
E02005488,36
E02003244,36
E02003240,36
E02003252,36
E02003243,36
E02003756,36
E02006878,36
E02003248,36
E02003239,36
E02003245,36
E02005475,36
E02003255,36
E02003754,36
E02003747,36
E02003249,36
E02003241,36
E02003238,36
E02005489,36
E02003242,36
E02003257,36
E02003251,36
E02003246,36
E02003254,36
E02003247,36
E02005629,36
E02006877,36
E02003250,36
E02003749,36
E02003237,36
E02005487,36
E02003253,36
E02003753,36
E02005630,36
E02003274,37
E02003644,37
E02003648,37
E02003637,37
E02003646,37
E02003614,37
E02003275,37
E02003645,37
E02003277,37
E02003636,37
E02003649,37
E02003273,37
E02003606,37
E02003259,37
E02003261,37
E02004856,37
E02003660,37
E02003263,37
E02003270,37
E02003642,37
E02003258,37
E02003615,37
E02004926,37
E02003272,37
E02003651,37
E02003262,37
E02003260,37
E02003269,37
E02003268,37
E02003278,37
E02003610,37
E02003271,37
E02004924,37
E02003650,37
E02003264,37
E02003265,37
E02003266,37
E02003613,37
E02003276,37
E02003267,37
E02003647,37
E02003291,38
E02003286,38
E02003290,38
E02003292,38
E02003289,38
E02004560,38
E02003284,38
E02003280,38
E02003288,38
E02004561,38
E02004562,38
E02003282,38
E02003294,38
E02004569,38
E02003295,38
E02003293,38
E02003279,38
E02004566,38
E02004565,38
E02004572,38
E02003287,38
E02003283,38
E02004564,38
E02003281,38
E02003285,38
E02003342,39
E02003347,39
E02005068,39
E02003340,39
E02003350,39
E02003339,39
E02003321,39
E02003316,39
E02003314,39
E02003351,39
E02003336,39
E02003317,39
E02003324,39
E02003345,39
E02003348,39
E02003319,39
E02003327,39
E02003323,39
E02003322,39
E02003325,39
E02003330,39
E02003333,39
E02003318,39
E02003332,39
E02003349,39
E02003320,39
E02003338,39
E02003326,39
E02003328,39
E02003329,39
E02003344,39
E02003331,39
E02003335,39
E02003337,39
E02005122,39
E02003343,39
E02003334,39
E02003346,39
E02003385,40
E02003383,40
E02003378,40
E02003373,40
E02003382,40
E02003386,40
E02003380,40
E02003367,40
E02003377,40
E02003376,40
E02003384,40
E02004678,40
E02004677,40
E02003379,40
E02003387,40
E02003455,41
E02005976,41
E02003441,41
E02003392,41
E02003440,41
E02003439,41
E02003400,41
E02003374,41
E02003444,41
E02003402,41
E02003449,41
E02003446,41
E02003443,41
E02005977,41
E02005974,41
E02003403,41
E02003401,41
E02003395,41
E02003453,41
E02003452,41
E02003450,41
E02005975,41
E02003405,41
E02003454,41
E02003404,41
E02003393,41
E02003396,41
E02003456,41
E02003381,41
E02003394,41
E02003447,41
E02003448,41
E02003397,41
E02003457,41
E02003406,41
E02003369,41
E02003388,41
E02003353,41
E02003451,41
E02003372,41
E02003398,41
E02003399,41
E02003391,41
E02005973,41
E02003375,41
E02003390,41
E02003442,41
E02003389,41
E02003370,41
E02003445,41
E02003371,41
E02003476,42
E02003466,42
E02003462,42
E02003639,42
E02003643,42
E02003657,42
E02003470,42
E02003478,42
E02003480,42
E02003652,42
E02003638,42
E02003485,42
E02003479,42
E02003468,42
E02003653,42
E02003464,42
E02003463,42
E02003489,42
E02003459,42
E02003490,42
E02003461,42
E02003481,42
E02003477,42
E02003487,42
E02003474,42
E02003473,42
E02005688,42
E02003640,42
E02003654,42
E02003472,42
E02003469,42
E02003483,42
E02003465,42
E02003486,42
E02003475,42
E02003488,42
E02003471,42
E02003482,42
E02003460,42
E02003656,42
E02003605,42
E02003467,42
E02003484,42
E02003641,42
E02003607,42
E02006618,43
E02004385,43
E02003505,43
E02004391,43
E02006615,43
E02004381,43
E02003515,43
E02004384,43
E02003522,43
E02006617,43
E02006537,43
E02006619,43
E02004415,43
E02003498,43
E02003504,43
E02006620,43
E02003506,43
E02003523,43
E02003493,43
E02004388,43
E02003491,43
E02004379,43
E02006538,43
E02003508,43
E02003494,43
E02004383,43
E02004387,43
E02003499,43
E02003500,43
E02003501,43
E02004386,43
E02003510,43
E02003521,43
E02003516,43
E02004380,43
E02003517,43
E02003502,43
E02004411,43
E02004414,43
E02004389,43
E02003503,43
E02003495,43
E02003518,43
E02006603,43
E02003519,43
E02003512,43
E02006535,43
E02006534,43
E02003520,43
E02003507,43
E02006601,43
E02004390,43
E02003509,43
E02003497,43
E02003511,43
E02003514,43
E02004382,43
E02003496,43
E02003513,43
E02003492,43
E02006569,44
E02006830,44
E02003586,44
E02003532,44
E02004742,44
E02003541,44
E02003540,44
E02004768,44
E02004842,44
E02004770,44
E02004710,44
E02003527,44
E02004738,44
E02003538,44
E02003595,44
E02004741,44
E02003591,44
E02004709,44
E02004839,44
E02003537,44
E02003593,44
E02004766,44
E02006829,44
E02004774,44
E02004771,44
E02003533,44
E02004729,44
E02004775,44
E02004776,44
E02003546,44
E02003525,44
E02003524,44
E02003547,44
E02003536,44
E02006567,44
E02004769,44
E02003530,44
E02004740,44
E02004777,44
E02003531,44
E02003544,44
E02003529,44
E02003539,44
E02003542,44
E02004746,44
E02004750,44
E02003535,44
E02004841,44
E02003594,44
E02003583,44
E02004730,44
E02003588,44
E02003543,44
E02003585,44
E02004765,44
E02003590,44
E02006821,44
E02004749,44
E02004767,44
E02003584,44
E02004736,44
E02003597,44
E02003596,44
E02004743,44
E02003545,44
E02006831,44
E02004748,44
E02004764,44
E02004735,44
E02004772,44
E02006822,44
E02003589,44
E02004739,44
E02003581,44
E02004747,44
E02004744,44
E02003534,44
E02003526,44
E02004778,44
E02004733,44
E02003598,44
E02004737,44
E02003587,44
E02004745,44
E02003548,44
E02004734,44
E02003582,44
E02004780,45
E02004721,45
E02004791,45
E02004786,45
E02004823,45
E02003562,45
E02003573,45
E02004792,45
E02004727,45
E02004783,45
E02004724,45
E02003561,45
E02003580,45
E02003560,45
E02004784,45
E02004824,45
E02004712,45
E02004731,45
E02003572,45
E02003552,45
E02004720,45
E02004713,45
E02004714,45
E02003563,45
E02004718,45
E02003577,45
E02003551,45
E02004782,45
E02004826,45
E02004822,45
E02004789,45
E02004787,45
E02003576,45
E02004715,45
E02003579,45
E02003567,45
E02004838,45
E02004722,45
E02003578,45
E02004726,45
E02003550,45
E02004828,45
E02003556,45
E02003566,45
E02003564,45
E02003569,45
E02003554,45
E02003555,45
E02003575,45
E02004728,45
E02004716,45
E02004732,45
E02003558,45
E02004725,45
E02004785,45
E02004827,45
E02004825,45
E02004781,45
E02003568,45
E02003565,45
E02003549,45
E02003570,45
E02003553,45
E02004719,45
E02004723,45
E02003559,45
E02004840,45
E02003557,45
E02003571,45
E02004717,45
E02003574,45
E02003621,46
E02003631,46
E02003622,46
E02003600,46
E02003629,46
E02003625,46
E02003627,46
E02003619,46
E02003635,46
E02003623,46
E02003601,46
E02003633,46
E02003787,46
E02003630,46
E02003624,46
E02003616,46
E02003628,46
E02003602,46
E02003634,46
E02003632,46
E02003618,46
E02003626,46
E02003599,46
E02003617,46
E02003620,46
E02003666,47
E02003659,47
E02004859,47
E02003674,47
E02003672,47
E02003670,47
E02003664,47
E02004858,47
E02003671,47
E02003667,47
E02003662,47
E02003665,47
E02003663,47
E02003669,47
E02003658,47
E02003668,47
E02004857,47
E02003673,47
E02003675,47
E02005958,47
E02005960,47
E02003698,48
E02003682,48
E02003696,48
E02003712,48
E02005962,48
E02003703,48
E02003681,48
E02003714,48
E02003713,48
E02003705,48
E02003718,48
E02003715,48
E02003711,48
E02003679,48
E02003706,48
E02003704,48
E02006823,48
E02003676,48
E02003717,48
E02003707,48
E02003716,48
E02003688,48
E02003709,48
E02003680,48
E02003701,48
E02003697,48
E02003710,48
E02003702,48
E02006824,48
E02003699,48
E02003708,48
E02003677,48
E02003727,49
E02003784,49
E02003733,49
E02003725,49
E02003731,49
E02003783,49
E02003723,49
E02003776,49
E02003779,49
E02003789,49
E02003719,49
E02003786,49
E02003791,49
E02003726,49
E02003739,49
E02003740,49
E02003785,49
E02006874,49
E02003778,49
E02003775,49
E02003788,49
E02003720,49
E02003780,49
E02003777,49
E02003736,49
E02003790,49
E02003724,49
E02003722,49
E02006873,49
E02003728,49
E02003721,49
E02003781,49
E02003792,49
E02003730,49
E02003729,49
E02003737,49
E02003735,50
E02003734,50
E02003732,50
E02003744,51
E02003742,51
E02005563,51
E02003743,51
E02003745,51
E02005566,51
E02003750,52
E02003746,52
E02003751,52
E02003748,52
E02003763,53
E02003771,53
E02003770,53
E02003759,53
E02003768,53
E02003757,53
E02003767,53
E02003765,53
E02003766,53
E02003772,53
E02003764,53
E02003758,53
E02003774,53
E02003769,53
E02003761,53
E02003755,53
E02003752,53
E02003762,53
E02003760,53
E02003773,53
W02000076,54
E02003802,54
W02000070,54
E02003803,54
W02000066,54
W02000072,54
W02000071,54
E02003801,54
W02000073,54
W02000075,54
E02003799,54
W02000068,54
E02003808,54
W02000069,54
E02003796,54
E02003798,54
E02003805,54
W02000067,54
W02000074,54
E02003809,54
E02003800,54
E02003806,54
E02003795,54
E02003797,54
W02000064,54
E02003804,54
E02003807,54
W02000062,54
W02000065,54
E02003827,55
E02003833,55
E02003837,55
E02003835,55
E02003829,55
E02003830,55
E02003839,55
E02003836,55
E02003832,55
E02003820,55
E02003825,55
E02003821,55
E02003831,55
E02003840,55
E02003828,55
E02003826,55
E02003834,55
E02003819,55
E02003838,55
E02003813,56
E02003888,56
E02003889,56
E02003882,56
E02003886,56
E02003875,56
E02003885,56
E02003878,56
E02003880,56
E02003876,56
E02003890,56
E02003883,56
E02003879,56
E02003887,56
E02003891,56
E02003884,56
E02003881,56
E02003812,56
E02003814,56
E02003896,57
E02003895,57
E02003901,57
E02003904,57
E02003893,57
E02003913,58
E02003911,58
E02003912,58
E02003921,58
E02003906,58
E02003910,58
E02003908,58
E02003907,58
E02003905,58
E02003909,58
E02003916,59
E02003917,59
E02003915,59
E02003927,59
E02003914,59
E02003926,60
E02003924,60
E02003922,60
E02003944,60
E02003919,60
E02003925,60
E02003920,60
E02003918,60
E02003923,60
E02003929,61
E02003928,61
E02003930,62
E02003932,63
E02003931,63
E02003933,64
E02003934,65
E02003935,66
E02003936,67
E02003938,68
E02003937,68
E02003939,68
E02003940,68
E02003941,68
E02003942,68
E02003943,69
E02003945,69
E02003947,69
E02003950,69
E02003948,69
E02003946,69
E02003949,69
E02003951,69
E02003954,70
E02003952,70
E02003955,70
E02003961,71
E02003958,71
E02003957,71
E02003962,71
E02003963,71
E02003959,71
E02003964,71
E02003956,71
E02003960,71
E02003953,71
E02003965,72
E02003967,73
E02003971,74
E02003970,74
E02003972,75
E02003969,75
E02003968,75
E02003973,76
E02003975,76
E02003974,76
E02003976,77
E02003977,78
E02003982,78
E02004007,78
E02003986,78
E02003981,78
E02004022,78
E02004026,78
E02003984,78
E02003983,78
E02003985,78
E02003978,78
E02003979,78
E02003980,78
E02004028,78
E02003991,79
E02003998,79
E02003987,79
E02003993,79
E02003990,79
E02003999,79
E02003995,79
E02003992,79
E02003966,79
E02003988,79
E02003994,79
E02003996,79
E02003997,79
E02003989,79
E02004001,80
E02004004,80
E02004000,80
E02004002,80
E02004005,81
E02004006,81
E02004003,81
E02004009,82
E02004012,82
E02004008,82
E02004011,82
E02004010,82
E02004013,83
E02004014,84
E02004015,85
E02004016,86
E02004024,87
E02004018,87
E02004017,87
E02004019,87
E02004020,87
E02004023,88
E02004104,89
E02004102,89
E02004103,89
E02004133,90
E02004135,90
E02004138,90
E02004273,90
E02004208,91
E02004217,91
E02004160,91
E02004210,91
E02004169,91
E02004158,91
E02004173,91
E02004207,91
E02004215,91
E02004155,91
E02004146,91
E02004141,91
E02004143,91
E02004131,91
E02004159,91
E02004174,91
E02004129,91
E02004147,91
E02004209,91
E02004212,91
E02004205,91
E02004137,91
E02004206,91
E02004145,91
E02004213,91
E02004150,91
E02004202,91
E02004134,91
E02004163,91
E02004130,91
E02004204,91
E02004149,91
E02004142,91
E02004203,91
E02004144,91
E02004171,91
E02004216,91
E02004157,91
E02004153,91
E02004152,91
E02004132,91
E02004148,91
E02004161,91
E02004151,91
E02004136,91
E02004139,91
E02004214,91
E02004162,91
E02004156,91
E02004172,91
E02004201,91
E02004154,91
E02004211,91
E02004140,91
E02004170,91
E02004164,92
E02004165,92
E02004167,92
E02004168,92
E02004175,93
E02004177,93
E02004183,94
E02004178,94
E02004185,94
E02004179,94
E02004186,94
E02004182,94
E02004184,94
E02004181,94
E02004180,94
E02004176,94
E02004188,95
E02004187,95
E02004199,96
E02004200,96
E02004198,96
E02004221,97
E02004225,97
E02004224,97
E02004223,97
E02004220,97
E02004222,97
E02004226,98
E02004227,99
E02004228,100
E02004229,101
E02004230,102
E02004231,103
E02004255,104
E02006665,104
E02004256,104
E02004257,105
E02004258,106
E02004262,107
E02004260,107
E02004261,107
E02004259,107
E02004276,108
E02004274,108
E02004275,108
E02004272,109
E02004278,109
E02004279,109
E02004277,109
E02004287,110
E02004284,110
E02004288,110
E02004285,110
E02004289,110
E02004283,110
E02004286,110
E02004280,110
E02004281,110
E02004282,110
E02004353,111
E02004355,111
E02004345,111
E02004352,111
E02004342,111
E02004354,111
E02004341,111
E02004344,111
E02004343,111
E02004340,111
E02004347,112
E02004346,112
E02004348,113
E02004357,114
E02004364,114
E02004420,114
E02006858,114
E02004367,114
E02004358,114
E02004365,114
E02004356,114
E02004418,114
E02004417,114
E02004416,114
E02004366,114
E02004423,114
E02004363,114
E02004359,114
E02004419,114
E02004421,114
E02004422,114
E02004362,114
E02006857,114
E02004361,114
E02004398,115
E02004394,115
E02004399,115
E02004373,115
E02004368,115
E02004376,115
E02004400,115
E02004370,115
E02004372,115
E02004395,115
E02004375,115
E02004371,115
E02004369,115
E02004374,115
E02004396,115
E02004401,115
E02004402,115
E02004378,115
E02004397,115
E02004393,115
E02004377,115
E02004434,116
E02004481,116
E02004430,116
E02004563,116
E02004505,116
E02003296,116
E02004432,116
E02004442,116
E02004503,116
E02004428,116
E02004437,116
E02004426,116
E02004567,116
E02004445,116
E02004440,116
E02004474,116
E02004480,116
E02004436,116
E02004478,116
E02004483,116
E02004438,116
E02004427,116
E02004484,116
E02004475,116
E02004479,116
E02004570,116
E02004431,116
E02004443,116
E02004504,116
E02004435,116
E02004473,116
E02004482,116
E02004568,116
E02004477,116
E02004441,116
E02004429,116
E02004502,116
E02004476,116
E02004433,116
E02004571,116
E02004454,117
E02004450,117
E02004457,117
E02004455,117
E02004453,117
E02004456,117
E02004452,117
E02004498,118
E02004556,118
E02004494,118
E02004559,118
E02004462,118
E02004501,118
E02004486,118
E02004496,118
E02004461,118
E02004491,118
E02004487,118
E02004488,118
E02004458,118
E02004492,118
E02004485,118
E02004460,118
E02004557,118
E02004489,118
E02004558,118
E02004497,118
E02004490,118
E02004500,118
E02004463,118
E02004493,118
E02004499,118
E02004495,118
E02004581,119
E02004516,119
E02004509,119
E02004521,119
E02004517,119
E02004524,119
E02004459,119
E02004520,119
E02004523,119
E02004583,119
E02006235,119
E02004506,119
E02004508,119
E02004526,119
E02004514,119
E02006922,119
E02004512,119
E02004575,119
E02004513,119
E02004555,119
E02004522,119
E02004515,119
E02004577,119
E02004525,119
E02004519,119
E02004518,119
E02004507,119
E02004593,120
E02004594,120
E02004882,120
E02004549,120
E02004890,120
E02004596,120
E02004598,120
E02004880,120
E02004546,120
E02004883,120
E02004544,120
E02004894,120
E02004895,120
E02004889,120
E02004845,120
E02004548,120
E02004595,120
E02004545,120
E02004843,120
E02004888,120
E02004553,120
E02004885,120
E02004599,120
E02004881,120
E02004884,120
E02004597,120
E02004844,120
E02004547,120
E02004552,120
E02004891,120
E02004550,120
E02004886,120
E02004551,120
E02004893,120
E02004579,121
E02004590,121
E02004587,121
E02004578,121
E02004589,121
E02004580,121
E02004585,121
E02004588,121
E02004586,121
E02004582,121
E02004584,121
E02004592,122
E02004591,122
E02004609,123
E02004607,123
E02004669,123
E02004611,123
E02004606,123
E02004667,123
E02004613,123
E02004602,123
E02004612,123
E02004608,123
E02004670,123
E02004603,123
E02004604,123
E02004668,123
E02004600,123
E02004610,123
E02004601,123
E02004605,123
E02004614,123
E02004666,123
E02006766,123
E02004618,123
E02004616,124
E02004617,125
E02004622,126
E02004620,126
E02004621,126
E02004624,126
E02004632,127
E02004631,127
E02004639,128
E02004657,128
E02004660,128
E02004664,128
E02004625,128
E02004645,128
E02004628,128
E02004659,128
E02004671,128
E02004655,128
E02004673,128
E02004672,128
E02004656,128
E02004638,128
E02004644,128
E02004647,128
E02004654,128
E02004663,128
E02004648,128
E02004637,128
E02004641,128
E02004642,128
E02004650,128
E02004651,128
E02004630,128
E02004636,128
E02004627,128
E02004629,128
E02004674,128
E02004658,128
E02004652,128
E02004661,128
E02004626,128
E02004643,128
E02004646,128
E02004653,128
E02004640,128
E02004649,128
E02004687,129
E02004676,129
E02004696,129
E02004675,129
E02004695,129
E02004688,129
E02004692,129
E02004693,129
E02004680,129
E02004689,129
E02004686,129
E02004684,129
E02004685,129
E02004683,129
E02004691,129
E02004679,129
E02004681,129
E02004682,129
E02004690,129
E02004706,130
E02004708,130
E02006563,130
E02004707,130
E02004699,131
E02004803,131
E02006345,131
E02003365,131
E02004757,131
E02003355,131
E02004752,131
E02006420,131
E02004812,131
E02004810,131
E02003362,131
E02006417,131
E02006357,131
E02006422,131
E02004807,131
E02006425,131
E02006419,131
E02004703,131
E02004759,131
E02003361,131
E02006442,131
E02004753,131
E02003458,131
E02004761,131
E02004806,131
E02004755,131
E02004760,131
E02006427,131
E02004813,131
E02004754,131
E02003364,131
E02006441,131
E02004808,131
E02004809,131
E02004802,131
E02004811,131
E02004758,131
E02006423,131
E02006439,131
E02003358,131
E02006447,131
E02006440,131
E02004751,131
E02006347,131
E02004804,131
E02003360,131
E02004805,131
E02003363,131
E02006353,131
E02006426,131
E02003366,131
E02006424,131
E02004697,131
E02004698,131
E02004756,131
E02006444,131
E02004815,132
E02004818,132
E02004819,132
E02004821,132
E02004817,132
E02004816,132
E02004814,132
E02004694,132
E02004820,132
E02004831,133
E02004829,133
E02004832,133
E02004834,133
E02004835,133
E02004830,133
E02004833,133
E02004836,133
E02004837,133
E02004910,134
E02004909,134
E02003793,134
E02004914,135
E02004980,135
E02003604,135
E02004955,135
E02004983,135
E02004887,135
E02004917,135
E02004948,135
E02004913,135
E02004952,135
E02004923,135
E02004946,135
E02003611,135
E02003609,135
E02004953,135
E02004919,135
E02004951,135
E02004916,135
E02004945,135
E02004986,135
E02003603,135
E02004954,135
E02004985,135
E02004915,135
E02004918,135
E02004981,135
E02003608,135
E02004920,135
E02004950,135
E02004982,135
E02004949,135
E02004922,135
E02004947,135
E02004879,135
E02004944,135
E02003612,135
E02004878,135
E02004912,135
E02004921,135
E02004911,135
E02005008,136
E02005003,136
E02004997,136
E02005002,136
E02004996,136
E02004999,136
E02005000,136
E02005004,136
E02004998,136
E02005007,136
E02005005,136
E02005001,136
E02005009,136
E02005048,137
E02005050,137
E02005054,137
E02005044,137
E02005043,137
E02005051,137
E02005045,137
E02005053,137
E02005052,137
E02005047,137
E02005049,137
E02005073,138
E02005079,138
E02005150,138
E02005086,138
E02005155,138
E02005071,138
E02005078,138
E02005080,138
E02005085,138
E02005081,138
E02005153,138
E02005084,138
E02005075,138
E02005083,138
E02005070,138
E02005077,138
E02005076,138
E02005074,138
E02006833,138
E02005082,138
E02005072,138
E02005006,138
E02005149,138
E02005151,138
E02005069,138
E02005107,139
E02005105,139
E02005111,139
E02005110,139
E02005106,139
E02005109,139
E02005113,139
E02005103,139
E02005112,139
E02005102,139
E02006879,139
E02005104,139
E02005114,139
E02006880,139
E02005042,140
E02005134,140
E02005142,140
E02005136,140
E02005143,140
E02005141,140
E02005132,140
E02005146,140
E02005148,140
E02005138,140
E02005139,140
E02005147,140
E02005144,140
E02005135,140
E02005137,140
E02005140,140
E02005145,140
E02005133,140
E02005171,141
E02005160,141
E02004410,141
E02005166,141
E02004404,141
E02005164,141
E02005156,141
E02004412,141
E02005101,141
E02005157,141
E02005174,141
E02005162,141
E02005169,141
E02005168,141
E02005163,141
E02004405,141
E02005167,141
E02004406,141
E02005172,141
E02005173,141
E02005165,141
E02005159,141
E02005175,141
E02004407,141
E02004413,141
E02005161,141
E02004392,141
E02005158,141
E02004408,141
E02005170,141
E02005247,142
E02005178,142
E02005274,142
E02005271,142
E02005242,142
E02005248,142
E02005272,142
E02005181,142
E02005246,142
E02005250,142
E02005180,142
E02005177,142
E02005240,142
E02005252,142
E02005251,142
E02005243,142
E02005182,142
E02005270,142
E02005249,142
E02005176,142
E02005245,142
E02005244,142
E02005241,142
E02005185,142
E02005183,142
E02005186,142
E02005179,142
E02005184,142
E02006881,142
E02005322,143
E02005325,143
E02002637,143
E02002647,143
E02005331,143
E02002638,143
E02002642,143
E02002649,143
E02002645,143
E02005203,143
E02002643,143
E02005211,143
E02005207,143
E02005323,143
E02005328,143
E02002633,143
E02005320,143
E02002639,143
E02005204,143
E02002636,143
E02002641,143
E02005329,143
E02005210,143
E02005205,143
E02005326,143
E02002644,143
E02002640,143
E02002635,143
E02002646,143
E02005324,143
E02002648,143
E02005330,143
E02005208,143
E02002634,143
E02002650,143
E02005327,143
E02005209,143
E02005206,143
E02005319,143
E02002651,143
E02005332,143
E02005321,143
E02005231,144
E02005230,144
E02005225,144
E02005234,144
E02005222,144
E02004021,144
E02005239,144
E02004025,144
E02005228,144
E02005236,144
E02005229,144
E02005235,144
E02005237,144
E02005221,144
E02005226,144
E02005233,144
E02004027,144
E02005238,144
E02005223,144
E02006871,144
E02005224,144
E02005260,145
E02005300,145
E02005294,145
E02005302,145
E02005288,145
E02005259,145
E02005292,145
E02005295,145
E02005258,145
E02005254,145
E02005195,145
E02005299,145
E02005267,145
E02005290,145
E02005303,145
E02005297,145
E02005269,145
E02005301,145
